orig_destination_distance,hotel_continent,hotel_country,hotel_market,length_of_stay,srch_destination_id,is_package,srch_destination_type_id,srch_children_cnt,user_location_region,user_location_country_66,posa_continent_3,srch_ci_DoW_Tuesday,is_booking,srch_adults_cnt,srch_ci_DoW_Monday,site_name_2,date_time_MoY_May,is_mobile,cnt,date_time_DoW_Thursday,date_time_MoY_December
7391.4695,3,0,266,3,20330,0,1,0,226,1,1,0,0,2,0,1,1,0,1,1,0
52.8346,2,0,397,3,26022,0,6,2,348,1,1,0,0,4,1,1,0,0,1,0,0
2673.3044,4,0,126,8,5405,1,6,0,339,0,1,0,0,2,0,0,0,0,1,0,0
816.3696,6,0,275,3,8213,0,1,1,178,0,0,0,0,5,0,0,0,0,2,0,0
1052.9963,6,0,306,1,3404,0,6,0,154,0,0,0,0,2,0,0,1,0,1,0,0
340.9613,2,1,728,1,25325,0,6,0,348,1,1,0,0,2,1,1,0,0,1,1,0
2674.8379,2,1,690,1,8223,0,1,0,174,1,1,0,0,2,0,1,0,0,2,0,0
10147.4969,6,0,35,1,8785,0,1,0,500,0,0,0,0,2,0,0,0,0,1,0,0
927.5638,2,1,680,1,12009,0,1,0,354,0,1,0,1,2,0,0,1,0,1,0,0
720.1426,2,1,628,3,12206,1,6,0,356,1,1,0,0,2,1,1,0,0,2,1,0
5734.4649,6,0,29,7,8746,1,1,0,256,1,1,0,0,2,0,1,0,0,1,0,0
5822.9569,6,0,24,1,8743,0,1,0,153,1,1,0,0,3,0,1,1,0,1,0,0
1812.5367,2,1,1185,2,25814,0,6,0,153,1,1,0,0,1,1,1,0,0,1,0,0
817.0764,2,1,365,3,12215,0,6,0,184,1,1,0,0,1,0,1,1,1,2,0,0
385.98,2,1,637,4,12190,0,6,0,354,0,1,0,0,2,0,0,0,0,1,1,0
5698.0205,6,0,1900,5,33401,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
25.979,2,1,366,3,12132,1,1,0,174,1,1,0,0,2,1,1,0,1,1,1,1
172.5438,2,0,1621,1,43998,0,1,0,385,0,1,0,0,1,0,0,0,0,1,0,0
4685.8849,3,0,46,1,8220,0,1,0,500,0,0,0,0,1,0,0,0,0,1,0,1
53.9752,2,1,751,1,11850,0,1,0,354,0,1,0,0,2,1,0,0,0,3,0,0
80.1724,2,1,623,1,11569,0,1,0,337,1,1,1,1,1,0,1,0,0,1,0,0
986.5594,2,1,682,5,8268,0,1,2,189,1,1,0,0,2,0,1,0,0,2,0,0
2558.6534,2,1,675,4,7635,0,3,0,174,1,1,0,0,2,0,1,0,0,1,1,0
8801.3565,3,0,61,2,8242,0,1,0,220,1,1,0,0,2,1,1,0,0,1,0,0
3915.639,3,0,1242,0,8819,1,1,0,500,0,0,0,0,3,1,0,0,0,1,0,0
317.7728,2,1,417,2,34302,0,4,4,198,1,1,0,0,4,0,1,0,0,2,0,1
444.0596,0,0,1108,2,21816,0,6,0,500,0,0,0,0,2,0,0,0,0,1,0,0
2454.0114,2,1,365,1,12218,0,6,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1088.929,2,1,701,2,8260,1,1,0,348,1,1,0,0,1,0,1,0,0,1,0,0
2606.1891,2,1,213,7,8855,0,1,2,462,1,1,1,0,1,0,1,0,0,2,0,0
2499.0054,2,1,213,4,8855,0,1,2,174,1,1,0,0,2,0,1,0,0,1,0,0
262.4963,2,1,683,4,28499,0,6,2,226,1,1,0,0,2,0,1,0,0,1,1,0
1987.1718,2,1,702,2,11853,0,1,2,447,1,1,0,0,4,1,1,0,0,1,0,0
108.1483,2,1,445,1,27681,0,1,0,321,1,1,0,0,2,0,1,0,0,1,0,0
390.5851,2,1,1632,1,44976,0,1,0,174,1,1,0,0,2,1,1,0,1,1,0,0
1537.1482,4,0,110,4,8791,1,1,1,348,1,1,0,0,2,0,1,0,0,1,0,0
1355.0319,4,0,1559,7,11735,1,1,0,385,0,1,0,0,2,0,0,1,0,2,1,0
178.0477,2,1,412,1,12262,0,6,0,442,1,1,0,1,6,0,1,0,1,1,1,1
7342.7152,3,0,168,1,256,0,3,1,260,1,1,0,0,2,0,1,0,0,2,0,0
363.7879,2,1,675,3,7635,0,3,0,354,0,1,0,0,2,0,0,0,0,1,0,0
442.496,4,0,118,3,8824,1,1,1,500,0,0,0,0,2,0,0,0,0,1,0,0
365.2788,2,1,368,3,12263,0,6,4,447,1,1,0,0,3,1,1,0,0,1,0,0
0.0124,2,1,1270,1,3846,0,3,2,442,1,1,0,0,2,0,1,1,0,2,0,0
1182.8116,2,1,675,4,8267,0,1,0,404,1,1,0,0,1,1,1,0,0,1,0,0
763.8099,2,1,191,4,8291,0,1,0,220,1,1,1,0,1,0,1,0,0,1,0,0
226.0156,2,1,628,1,44241,0,8,0,174,1,1,0,0,1,0,1,0,0,3,0,0
2452.3156,2,1,675,4,8267,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
1983.6405,2,1,641,1,27078,0,6,2,174,1,1,0,0,2,0,1,0,0,1,0,0
7822.3311,3,0,1047,3,17595,0,1,2,174,1,1,0,0,5,0,1,0,0,1,0,0
191.003,2,1,712,2,589,0,1,0,442,1,1,1,0,4,0,1,0,0,4,0,0
1.9065,2,0,404,1,45120,0,1,2,312,0,1,0,0,2,0,0,0,1,1,0,0
706.3015,2,1,637,2,12190,0,6,0,348,1,1,0,0,1,0,1,1,0,1,0,0
1382.0664,2,1,1675,2,11924,0,1,0,333,1,1,0,0,1,0,1,0,0,1,0,0
210.8502,2,0,381,2,6033,0,3,2,354,0,1,0,0,2,0,0,1,1,1,0,0
1278.9833,2,1,689,5,140,0,3,0,220,1,1,0,0,1,0,1,0,0,1,0,0
32.5143,2,1,623,1,11569,0,1,0,337,1,1,0,0,2,1,1,0,0,2,0,0
945.1242,2,1,637,2,8230,0,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
760.8703,2,1,628,2,8250,1,1,0,356,1,1,0,0,2,0,1,1,0,1,0,0
812.7477,4,0,110,4,8791,0,1,1,442,1,1,0,0,2,1,1,0,0,1,0,0
258.3267,2,1,871,2,5300,0,3,0,184,1,1,0,0,2,0,1,0,0,1,0,0
1724.8898,2,1,1054,7,8230,0,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
32.1348,2,1,641,1,62001,0,4,1,354,0,1,0,0,2,0,0,0,0,2,0,0
32.1348,2,1,641,1,62001,0,4,0,354,0,1,0,0,2,0,0,0,0,1,0,0
1638.8353,4,0,1532,2,8810,1,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
1718.6717,4,0,1508,6,8864,1,1,0,258,1,1,0,0,2,0,1,0,0,3,0,0
2034.7441,2,1,357,4,8835,0,1,0,318,1,1,0,0,2,0,1,0,0,1,0,0
4953.3637,2,1,701,4,12669,0,5,1,318,0,0,0,0,3,0,0,0,0,1,0,0
3519.091,6,0,19,3,8253,1,1,2,354,0,1,0,0,2,0,0,0,0,2,0,0
2334.8734,4,0,121,6,8259,1,1,0,135,0,1,0,0,2,0,0,0,0,2,0,0
633.9773,2,1,1230,4,8279,0,1,0,153,1,1,0,0,1,0,1,0,0,1,0,0
9054.4066,3,0,83,5,18569,0,1,0,348,1,1,0,0,2,0,1,0,1,1,1,0
2272.2563,4,0,101,3,45463,0,6,0,258,1,1,1,0,2,0,1,0,1,2,0,1
604.3777,4,0,117,2,967,0,3,0,174,1,1,0,0,2,1,1,0,0,1,0,0
921.554,2,1,663,5,8281,0,1,0,174,1,1,1,0,1,0,1,0,0,1,0,0
4716.6162,2,1,212,4,8859,0,1,0,500,0,0,0,0,2,0,0,0,0,1,0,0
91.6486,2,1,363,1,8838,0,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
2309.5475,4,0,1532,3,8810,0,1,0,135,0,1,0,0,2,0,0,0,0,1,0,0
2708.9398,4,0,126,4,5405,1,6,0,462,1,1,0,0,2,0,1,0,0,4,0,0
1073.441,6,0,32,2,8285,1,1,0,436,0,0,0,0,1,0,0,0,0,1,0,0
140.289,2,1,661,1,53382,0,4,0,474,1,1,0,0,2,0,1,0,0,1,0,0
1962.3419,2,1,368,2,8278,1,1,0,318,1,1,0,0,1,0,1,0,0,2,0,0
1954.754,2,1,628,4,8250,0,1,0,354,0,1,0,0,5,0,0,0,1,2,0,0
6016.217,6,0,218,1,58399,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
422.9577,2,1,637,4,8230,0,1,2,354,0,1,0,0,2,0,0,0,0,1,0,0
41.4808,2,1,1230,1,44191,0,8,0,174,1,1,0,0,1,0,1,0,1,2,1,0
8918.7647,3,0,73,5,21222,1,1,3,198,1,1,0,0,3,0,1,0,1,5,0,0
2018.4812,4,0,203,5,11435,1,1,0,189,1,1,0,0,2,0,1,0,0,2,0,1
346.5738,2,1,675,4,24897,0,6,0,354,0,1,0,0,2,0,0,0,1,1,0,0
2284.6984,2,1,690,4,8223,1,1,1,500,0,1,0,0,2,0,1,1,0,1,1,0
1469.6862,4,0,110,3,8791,1,1,0,363,1,1,0,0,2,0,1,0,0,2,0,0
4699.8186,3,0,107,4,8747,0,1,0,155,0,1,0,0,2,0,0,0,0,1,0,1
749.6361,2,1,628,3,8250,1,1,0,442,1,1,0,0,2,1,1,0,0,1,0,1
218.4267,2,0,397,4,26022,0,6,0,354,0,1,0,0,2,1,0,0,0,1,0,0
977.0485,2,1,628,3,8250,0,1,2,155,0,1,0,0,1,0,0,1,0,4,1,0
2.1299,2,1,628,10,12206,0,6,0,346,1,1,0,0,2,1,1,0,0,1,0,0
5189.6244,3,0,232,6,48157,0,6,0,135,0,1,1,0,2,0,0,0,0,1,1,0
4925.1277,6,0,27,3,8745,0,1,0,155,0,1,0,0,2,0,1,0,0,6,0,0
982.4077,2,1,366,3,3072,0,3,1,462,1,1,0,0,2,0,1,0,0,1,0,0
1556.3379,4,0,1503,4,11439,1,1,0,348,1,1,0,0,4,0,1,0,0,1,1,0
587.3631,2,1,366,3,12175,0,6,0,447,1,1,0,0,2,0,1,0,0,1,0,0
1222.8474,4,0,1532,3,8810,1,1,0,174,1,1,0,0,2,0,1,1,0,1,1,0
261.3731,2,1,643,1,8244,0,1,0,467,1,1,0,0,2,0,1,1,0,2,0,0
2699.4417,4,0,110,9,8791,1,1,2,462,1,1,0,0,2,0,1,0,0,1,1,0
6033.1485,4,0,1939,7,8225,0,1,0,174,1,1,0,1,1,0,1,0,0,1,0,0
2102.643,4,0,201,3,11334,1,1,0,335,1,1,0,0,2,0,1,1,0,2,0,0
1247.3752,4,0,110,0,12188,1,6,0,260,1,1,1,0,6,0,1,0,0,1,0,0
322.3039,2,1,640,2,8233,0,1,2,448,1,1,0,1,2,0,1,0,0,1,0,0
598.7881,2,1,628,4,12206,0,6,0,474,1,1,0,0,2,0,1,0,0,4,0,0
10561.4387,6,0,19,1,19162,0,6,0,500,0,0,0,0,4,0,0,0,0,3,1,0
1473.3497,4,0,1935,5,8816,0,1,0,314,1,1,0,0,1,0,1,0,1,1,0,0
174.8027,2,0,402,3,1883,0,3,2,462,1,1,0,0,3,0,1,0,0,1,0,0
77.6646,2,1,366,3,12175,0,6,2,174,1,1,0,0,2,0,1,1,0,1,0,0
225.1362,2,1,628,2,8250,0,1,0,174,1,1,0,0,4,0,1,0,0,1,0,0
176.1797,2,1,350,1,12320,0,5,0,435,1,1,0,0,1,0,1,0,0,1,0,0
2565.8763,4,0,126,6,11938,1,1,0,135,0,1,0,0,4,0,0,0,0,2,0,0
1.3576,4,0,2034,6,22695,0,6,0,416,0,0,1,0,1,0,0,0,0,1,0,0
2720.1502,2,1,212,4,19776,0,6,1,155,0,1,0,0,2,1,0,0,0,1,1,0
3850.2384,6,0,275,4,17662,0,5,0,196,1,1,0,0,2,0,1,0,0,1,0,0
223.3616,2,1,1241,1,24692,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
28.2561,2,1,357,1,8835,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
834.5676,2,1,685,5,49089,0,6,0,448,1,1,0,0,2,0,1,0,0,1,0,0
2228.0821,2,1,675,5,8267,0,1,0,346,1,1,0,0,2,1,1,0,0,2,1,0
6237.942,3,0,329,14,42219,1,1,0,172,0,0,0,0,2,0,0,0,0,1,0,0
9.4976,2,1,366,1,12175,0,6,0,174,1,1,0,0,2,1,1,0,1,3,1,0
2119.9862,4,0,110,5,8791,1,1,0,174,1,1,0,0,2,1,1,0,0,1,0,0
176.3833,2,1,675,2,8267,0,1,0,311,1,1,0,1,3,0,1,0,0,1,0,0
1275.327,2,1,682,10,8268,0,1,2,385,0,1,0,0,2,0,0,0,0,2,0,0
269.7664,3,0,60,6,20456,0,1,0,317,0,0,0,0,2,0,0,0,0,1,0,0
778.0613,2,1,1631,1,293,0,1,0,442,1,1,1,0,2,0,1,1,0,1,0,0
3833.9916,6,0,2,2,8788,0,1,0,348,1,1,0,0,2,0,1,0,1,1,0,0
958.0709,2,1,701,1,12669,0,5,0,149,1,1,0,0,3,0,1,0,0,1,0,0
2582.8187,4,0,208,7,28439,1,6,0,442,1,1,0,0,1,0,1,0,0,1,1,0
574.3811,4,0,126,5,5405,1,6,0,220,1,1,0,0,2,0,1,0,0,2,0,0
357.5866,6,0,1781,1,21238,0,6,2,318,0,0,1,1,2,0,0,0,0,1,0,1
1293.2226,4,0,199,4,11372,1,1,0,337,1,1,0,0,2,0,1,0,0,2,0,0
137.5833,2,1,477,1,23794,0,1,0,340,1,1,0,0,2,0,1,0,0,1,0,1
34.0262,2,1,365,2,3463,0,3,0,174,1,1,0,0,2,0,1,0,0,3,0,0
320.4819,2,1,350,1,35055,0,4,1,331,1,1,1,0,2,0,1,0,0,1,0,1
1253.4099,4,0,118,3,8824,1,1,0,174,1,1,0,0,2,1,1,1,1,2,0,0
174.5451,2,0,402,5,8854,0,1,1,462,1,1,0,0,2,0,1,0,0,3,0,0
612.9992,2,1,466,1,11320,0,1,0,184,1,1,0,0,2,0,1,0,0,1,0,1
585.7472,6,0,19,3,8253,1,1,1,157,0,0,0,0,1,0,0,1,0,1,0,0
147.8598,6,0,275,1,8213,0,1,1,347,0,1,0,0,4,0,1,0,0,1,1,0
2650.113,4,0,100,2,22407,0,1,2,174,1,1,0,0,2,0,1,0,0,2,0,1
3970.4154,6,0,1784,2,20893,0,1,0,348,1,1,0,0,2,0,1,1,1,1,0,0
4813.734,6,0,29,7,18490,0,6,0,258,1,1,0,0,2,0,1,0,0,2,0,0
5372.3548,6,0,32,1,8285,0,1,1,174,1,0,0,0,2,0,0,0,0,1,0,0
4509.8319,3,0,83,4,18569,0,1,0,500,0,0,0,0,2,0,0,0,0,1,0,0
2182.2431,2,1,411,5,8266,1,1,0,155,0,1,0,0,1,0,0,0,0,2,0,1
9219.8712,3,0,51,1,41389,0,6,0,220,1,1,0,1,2,0,1,0,0,1,1,0
5492.2904,6,0,275,7,21962,0,6,0,174,1,1,0,0,3,0,1,0,0,1,0,1
8315.2338,3,0,1273,1,41046,0,1,0,462,1,1,1,0,4,0,1,0,0,2,0,0
4351.6458,6,0,1089,2,11075,0,6,0,467,1,1,0,0,1,0,1,1,0,1,0,0
1630.1831,4,0,1502,4,1152,1,1,0,352,1,1,0,0,2,0,1,0,0,1,0,1
115.6642,2,1,638,1,8231,0,1,0,293,1,1,0,0,2,0,1,0,0,1,0,0
611.6595,2,1,1116,2,15099,1,1,0,294,1,1,0,0,1,1,1,0,0,1,0,0
5212.135,6,0,36,1,21466,0,6,1,220,1,1,0,0,2,0,1,0,0,1,0,0
206.0525,2,0,384,3,8262,0,1,0,315,1,0,0,0,2,0,0,0,1,1,0,0
6184.629,3,0,88,21,8818,1,1,0,174,1,1,0,0,2,0,1,0,0,2,0,0
9591.7472,3,0,79,6,49154,0,4,0,220,1,1,1,0,2,0,1,0,0,1,1,0
1282.954,4,0,1517,3,12057,0,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
1049.3639,2,1,675,1,8267,0,1,0,220,1,1,0,0,2,1,1,0,0,1,0,0
477.0264,2,1,368,2,21648,0,4,1,174,1,1,0,0,2,0,1,0,0,1,0,0
1568.4426,4,0,2060,4,8222,0,1,0,220,1,1,1,0,1,0,1,0,0,1,0,0
342.2064,2,1,561,3,9524,0,1,0,343,0,1,0,0,2,0,0,0,1,2,0,0
9.3879,2,1,675,1,45326,0,6,0,337,1,1,0,1,3,0,1,0,0,1,0,0
273.6497,2,1,191,2,8291,0,1,0,351,1,1,0,1,2,0,1,0,0,1,0,0
5439.1581,6,0,951,2,8215,0,1,0,258,1,1,0,0,2,0,1,0,0,1,1,0
29.1212,2,1,696,1,25795,0,6,1,337,1,1,0,0,2,0,1,0,0,2,0,1
1189.0427,2,1,628,4,8250,1,1,0,442,1,1,0,0,4,0,1,0,0,2,0,0
5088.7046,6,0,245,1,23716,0,6,0,354,0,1,0,0,2,0,0,1,0,2,0,0
158.5427,2,1,480,1,12004,0,1,2,184,1,1,0,0,2,0,1,0,0,1,0,0
2030.7872,4,0,1503,5,11439,0,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
106.7235,2,1,563,2,12153,0,1,0,363,1,1,0,0,2,0,1,0,0,1,0,0
759.2301,4,0,1511,4,8864,1,1,2,220,1,1,1,0,2,0,1,0,0,1,1,0
1818.1953,4,0,1503,4,11439,1,1,0,149,1,1,0,0,2,1,1,0,0,2,0,0
560.1679,2,1,675,6,54117,0,3,2,331,1,1,0,0,2,0,1,0,1,1,0,0
2361.5592,4,0,1532,7,12785,0,5,0,155,0,1,0,0,2,0,0,0,1,1,0,0
1919.7532,2,1,628,1,12206,0,6,1,331,1,1,0,0,4,0,1,0,0,2,0,0
11623.2571,2,1,696,7,8271,0,1,0,462,0,0,0,0,2,0,0,0,0,1,0,0
1610.7701,3,0,44,8,11815,1,1,0,462,0,0,0,1,3,0,0,0,0,1,0,0
373.3241,2,1,355,1,8834,0,1,0,346,1,1,0,0,2,0,1,0,0,1,0,0
27.7165,2,1,689,2,35308,0,4,1,335,1,1,0,0,2,0,1,0,0,1,1,0
4915.7232,2,1,663,3,8281,0,1,0,245,0,0,0,0,2,0,0,0,0,1,1,0
2469.6482,2,1,213,10,8855,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
491.9401,2,1,1263,1,8265,0,1,0,467,1,1,1,0,2,0,1,0,0,1,0,0
848.5262,6,0,20,3,8255,1,1,0,395,0,0,0,0,2,0,0,0,0,2,0,0
5500.3874,3,0,230,10,20404,0,6,0,246,1,1,0,0,2,0,1,0,0,1,0,0
894.3141,4,0,110,7,8791,1,1,0,226,1,1,0,0,2,0,1,0,0,1,0,1
1439.8063,4,0,110,7,8791,1,1,0,258,1,1,0,0,2,1,1,0,0,1,0,0
7098.52,3,0,108,1,8744,0,1,2,331,1,1,0,0,1,0,1,0,0,3,0,1
1596.7067,4,0,126,7,5405,1,6,2,348,1,1,0,0,2,0,1,0,0,2,0,0
905.0374,2,1,637,2,12189,0,6,0,184,1,1,0,0,2,0,1,0,0,4,0,1
1079.3924,2,1,682,3,8268,0,1,0,348,1,1,0,0,2,0,1,1,0,1,1,0
10157.5789,6,0,24,4,8743,0,1,0,500,0,0,0,0,2,0,0,0,0,1,0,1
6349.5087,6,0,29,1,21790,0,6,0,174,1,1,1,1,4,0,1,1,0,1,0,0
597.4062,2,1,366,1,44694,0,6,0,447,1,1,0,0,2,0,1,0,0,1,0,0
5209.0998,6,0,1786,3,3059,0,6,0,155,0,1,0,1,1,0,0,0,0,1,0,0
200.7096,2,1,723,1,12010,0,1,0,256,1,1,0,0,2,0,1,0,1,2,0,0
0.8951,2,1,682,3,8268,0,1,0,220,1,1,0,0,3,0,1,0,0,1,1,0
5657.9359,5,0,794,1,53685,0,6,0,480,0,0,0,0,2,0,0,0,0,1,0,0
1110.5871,2,1,676,3,7620,0,3,1,288,1,1,0,0,2,0,1,0,0,1,1,0
378.1715,6,0,1451,7,21614,0,1,0,363,0,0,1,0,4,0,0,0,0,1,1,0
1686.7187,4,0,204,4,11923,0,1,1,354,0,1,0,0,2,0,0,0,1,1,0,1
1655.8382,4,0,1503,7,11439,1,1,2,311,1,1,0,0,2,0,1,0,0,2,0,1
1067.6158,2,1,699,7,11353,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
312.7355,2,1,661,1,24847,0,6,2,184,1,1,0,0,2,0,1,1,0,1,0,0
3834.2061,6,0,2,2,8788,0,1,1,348,1,1,0,0,1,0,1,0,0,2,0,0
329.3357,2,1,1268,2,3656,0,3,0,442,1,1,0,1,1,0,1,0,0,1,0,0
3586.5549,6,0,20,3,8255,0,1,0,348,1,1,0,1,1,0,1,0,0,1,0,0
398.5953,2,1,647,1,8265,1,1,0,258,1,1,0,0,2,0,1,0,0,1,0,0
4565.4792,6,0,1786,3,3059,0,6,3,403,1,1,0,0,2,0,1,0,0,1,1,0
1193.0794,2,1,701,3,44045,1,3,0,258,1,1,0,0,1,0,1,0,0,9,0,0
1.0824,2,1,628,2,8250,0,1,0,346,1,1,0,0,1,0,1,0,0,1,0,1
1775.4388,2,1,1179,3,23405,0,6,0,442,1,1,0,0,4,0,1,0,0,2,0,0
366.8253,2,1,1230,2,12826,0,5,0,174,1,1,0,0,2,0,1,0,0,2,0,0
6453.8174,6,0,770,3,17823,0,1,0,174,1,1,0,0,2,1,1,1,0,1,1,0
4609.5874,6,0,29,2,8746,0,1,0,354,0,1,0,0,2,1,0,0,0,1,0,0
265.8546,6,0,808,4,33604,0,6,0,172,0,0,0,0,2,0,0,0,1,3,1,0
1657.6217,4,0,1503,5,11439,1,1,0,311,1,1,0,0,3,0,1,0,0,1,0,0
7794.4011,6,0,35,4,8785,0,1,0,246,1,1,1,0,2,0,1,0,0,1,0,0
383.7237,2,1,628,5,8250,1,1,1,174,1,1,0,0,2,0,1,0,0,1,0,0
229.0444,2,1,637,2,8230,0,1,2,318,1,1,0,0,2,0,1,0,0,1,1,0
60.399,2,1,1632,1,64627,0,6,0,153,1,1,1,0,2,0,1,0,0,1,0,0
507.1034,2,1,1442,3,26039,0,6,3,448,1,1,0,0,1,0,1,0,0,1,0,0
5146.6444,6,0,1418,3,21773,0,6,0,354,0,1,0,0,2,1,0,0,0,1,0,0
8352.5599,3,0,46,4,8220,0,1,0,354,0,1,0,0,2,0,0,0,0,1,0,0
308.3641,2,1,411,1,8266,0,1,0,442,1,1,0,0,6,0,1,0,0,1,0,0
107.7653,2,1,670,1,11998,0,1,0,153,1,1,0,0,2,0,1,0,0,1,0,0
588.9942,2,1,520,1,61702,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
952.5154,2,1,682,2,13441,0,4,0,348,1,1,0,0,2,1,1,0,0,1,0,0
4626.8466,3,0,72,3,4992,0,1,1,500,0,0,0,0,3,0,0,0,0,1,0,0
4977.5591,2,1,212,2,8859,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
168.4621,2,1,479,1,539,0,1,0,351,1,1,0,0,1,0,1,0,1,1,0,1
614.4539,2,1,191,2,8291,0,1,2,258,1,1,0,0,2,0,1,0,0,1,0,0
131.2279,2,1,364,2,24404,0,6,0,174,1,1,0,0,3,0,1,0,0,1,0,0
1653.5689,4,0,204,6,11923,1,1,2,318,1,1,0,0,2,0,1,0,0,1,0,1
1950.0464,2,1,628,5,8250,0,1,0,354,0,1,0,0,2,0,0,0,0,1,0,0
206.9981,2,1,675,1,45327,0,6,0,196,1,1,0,1,1,0,1,0,0,1,1,0
2.1097,2,1,1053,1,17200,0,5,0,258,1,1,0,1,2,0,1,0,1,1,0,0
591.1247,2,1,1062,2,27671,0,1,0,184,1,1,0,0,1,0,1,0,0,1,0,0
4086.9973,3,0,83,9,18569,1,1,0,500,0,0,0,0,1,0,0,0,0,1,0,0
791.2207,2,1,655,3,8831,0,1,3,442,1,1,0,0,2,0,1,0,0,1,0,0
131.1944,2,1,745,2,367,0,1,0,442,1,1,0,0,2,0,1,0,1,1,0,0
301.0382,2,0,374,1,8798,0,1,0,411,0,1,0,0,2,0,0,0,0,1,1,0
4841.9753,6,0,1919,2,23134,0,6,0,462,1,1,1,0,2,0,1,0,0,2,1,0
2611.983,6,0,807,1,12585,0,5,0,337,1,1,0,0,4,1,1,0,0,1,0,1
86.5374,2,1,704,1,28589,0,6,0,220,1,1,0,1,1,0,1,0,0,1,0,0
6841.9055,3,0,153,6,468,1,1,0,348,1,1,0,0,2,0,1,0,1,1,0,0
1318.2816,0,0,93,5,22245,0,6,1,500,0,0,0,0,2,0,0,0,0,1,0,0
4454.4024,3,0,107,2,8747,0,1,0,500,0,0,0,0,2,0,0,0,1,2,0,0
9929.9598,2,1,637,3,8230,0,1,0,401,0,0,0,0,2,0,0,0,0,1,0,0
2028.9581,2,1,365,3,8254,0,1,0,351,1,1,0,0,4,1,1,0,0,1,0,0
2568.0204,2,1,1230,4,8279,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
7417.4141,3,0,106,3,43199,0,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
227.0317,2,1,637,3,12190,0,6,0,318,1,1,0,0,2,0,1,0,0,1,1,0
6054.841,6,0,4,7,8407,0,6,0,500,0,0,0,0,2,0,0,0,1,1,0,0
596.9637,2,1,1170,1,27332,0,1,0,385,0,1,0,0,2,0,0,0,0,1,1,0
35.0387,2,1,366,1,3072,0,3,0,174,1,1,0,0,2,0,1,0,0,1,0,0
1287.88,4,0,1508,5,8864,1,1,0,448,1,1,0,0,1,0,1,0,1,1,0,0
6941.4422,3,0,61,2,3171,0,3,0,174,1,1,0,0,3,1,1,0,0,1,0,0
72.788,2,1,190,1,4688,0,3,0,174,1,1,0,0,2,0,1,0,0,2,0,0
2397.3507,2,1,570,2,11358,0,1,1,155,0,1,0,0,1,0,0,1,0,1,0,0
1680.3546,0,0,58,5,14907,0,1,0,500,0,0,0,0,1,0,0,0,1,1,0,0
1766.3735,4,0,99,7,11942,1,1,1,467,1,1,0,0,4,0,1,0,1,2,0,0
4060.3867,6,0,8,4,14181,0,4,0,448,1,1,0,0,3,0,1,0,0,1,0,0
0.7366,2,1,675,1,8267,0,1,0,348,1,1,0,0,1,0,1,0,0,1,0,0
647.5205,2,1,701,1,8260,0,1,0,331,1,1,0,0,4,0,1,0,0,1,0,1
3.4037,0,0,1258,1,20896,0,6,0,500,0,1,0,0,2,0,1,0,0,1,1,0
111.971,2,1,647,1,8265,0,1,1,435,1,1,0,0,2,0,1,0,1,1,0,0
393.1411,2,1,596,1,34293,0,4,0,314,1,1,0,1,3,0,1,0,0,1,0,0
4444.0153,6,0,918,1,22471,0,6,0,348,1,1,0,0,2,0,1,0,0,3,0,0
1898.1635,2,1,628,7,12206,0,6,0,403,1,1,0,0,2,0,1,0,0,1,1,0
853.8995,2,1,191,3,25335,0,6,0,367,0,1,0,0,2,0,1,0,1,1,0,0
995.9124,2,1,628,2,8250,0,1,0,155,0,1,0,0,2,1,0,0,0,1,0,0
1033.9347,2,1,690,5,8223,0,1,1,467,1,1,0,0,2,0,1,0,0,1,0,0
205.6219,2,0,374,1,25981,0,6,2,135,0,1,0,0,2,0,0,0,0,4,0,0
2192.5143,4,0,100,4,22407,1,1,0,348,1,1,0,0,2,1,1,0,0,1,1,0
10287.1929,6,0,1323,1,21599,0,6,0,500,0,0,0,0,2,0,0,0,0,1,0,0
539.7517,2,1,682,8,14127,0,4,1,331,1,1,0,0,4,0,1,0,0,1,0,0
1615.524,2,1,656,1,12196,0,6,0,385,0,1,0,0,1,0,0,0,0,1,0,0
2245.4356,2,1,628,4,8250,1,1,0,385,0,1,0,0,1,1,0,0,0,2,0,0
889.8515,2,1,637,1,8230,0,1,0,311,1,1,0,1,1,0,1,0,0,1,0,0
1283.4688,4,0,121,1,8259,0,1,0,220,1,1,1,0,2,0,1,0,1,1,0,1
